INSEE_DEP;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2
38;COLOMBE;1540;1;1748
38;VERPILLIERE;7104;1;1907
38;MONTCHABOUD;349;1;2158
38;LONGECHENAL;564;1;1724
38;EYDOCHE;531;1;2350
38;CHANTESSE;325;1;3526
38;SAINT MAURICE L EXIL;6092;1;575
38;TECHE;574;1;859
38;SAINTE MARIE DU MONT;238;1;2281
38;AMBEL;25;1;1722
38;MOUTARET;260;1;3613
38;MURIANETTE;892;1;4450
38;ROMAGNIEU;1571;1;4222
38;SAINTE MARIE D ALLOIX;480;1;3455
38;SAINT VICTOR DE CESSIEU;2212;1;1500
38;VATILIEU;367;1;1659
38;VEZERONCE CURTIN;2097;1;1173
38;PRUNIERES;360;1;1672
38;PONT DE CHERUY;5703;1;2149
38;SAINT GEOIRS;521;1;4300
38;FLACHERES;520;1;1250
38;REVEL;1327;1;3100
38;ASSIEU;1436;1;1905
38;VASSELIN;466;1;1710
38;SERPAIZE;1924;1;2423
38;CHATENAY;440;1;1509
38;SAINT PAUL D IZEAUX;296;1;2675
38;CLAVANS EN HAUT OISANS;105;1;2250
38;THODURE;751;1;658
38;SAINT ROMANS;1782;1;2222
38;MIZOEN;192;1;2460
38;FLACHERE;487;1;2582
38;VIGNIEU;1039;1;1813
38;HURTIERES;166;1;4000
38;CHARNECLES;1472;1;2481
38;BALME LES GROTTES;1041;1;2430
38;LEYRIEU;818;1;2500
38;SAINT LATTIER;1309;1;1647
38;SAINTE BLANDINE;970;1;2073
38;ESTRABLIN;3332;1;3125
38;ROUSSILLON;8327;1;1069
38;COGNIN LES GORGES;637;1;1420
38;MONESTIER D AMBEL;23;1;2113
38;SAINT ANDRE EN ROYANS;315;1;1028
38;CHARVIEU CHAVAGNEUX;9292;1;2698
38;MONTCARRA;530;1;2500
38;MONTAGNE;266;1;1324
38;VERNAS;262;1;2911
38;BURCIN;416;1;1047
38;SAINT MICHEL EN BEAUMONT;31;1;928
38;LAFFREY;445;1;1813
38;ANNOISIN CHATELANS;666;1;2157
38;CHOLONGE;328;1;1000
38;AVIGNONET;196;1;1613
38;SAINT SORLIN DE MORESTEL;634;1;2706
38;SAINT BARTHELEMY DE SECHILIENNE;439;1;2287
38;VILLE SOUS ANJOU;1195;1;2493
38;SAINT JEAN DE BOURNAY;4609;1;1389
38;BOUGE CHAMBALUD;1391;1;1120
39;DOLE;23579;139;1490
39;LONS LE SAUNIER;17364;93;1452
39;CHAMPAGNOLE;7928;52;1238
39;ROUSSES;3544;48;2494
39;SAINT CLAUDE;9526;28;921
39;MONTMOROT;3025;23;1275
39;HAUTS DE BIENNE;5370;23;1110
39;ARBOIS;3350;19;1321
39;TAVAUX;3908;18;1402
39;POLIGNY;4079;14;1308
39;SAINT AUBIN;1798;13;1462
39;FONCINE LE HAUT;1055;12;2168
39;MORBIER;2306;12;2201
39;SAINT LAURENT EN GRANDVAUX;1819;11;1862
39;SALINS LES BAINS;2652;11;1107
39;SAMPANS;1154;10;1556
39;CHAUSSIN;1667;10;1481
39;FOUCHERANS;2159;9;1422
39;BOIS D AMONT;1674;9;2088
39;MOIRANS EN MONTAGNE;2092;9;1103
39;MACORNAY;980;9;1800
39;PREMANON;1182;9;2650
39;VAL SONNETTE;912;9;1461
39;TROIS CHATEAUX;772;9;848
39;CHOISEY;1064;9;1382
39;ORGELET;1583;9;1041
39;DAMPARIS;2727;9;1366
39;THOIRETTE COISIA;870;8;1549
39;VILLETTE LES DOLE;769;8;1455
39;LAMOURA;630;8;2210
39;BEAUFORT ORBAGNA;1349;8;1289
39;COUSANCE;1301;7;1148
39;SAINT AMOUR;2369;7;1102
39;ABERGEMENT LA RONCE;845;7;1554
39;PERRIGNY;1526;7;1460
39;COTEAUX DU LIZON;2390;7;1345
39;FRAISANS;1228;7;1234
39;BIARNE;406;6;1108
39;SELLIERES;756;6;1108
39;MONTAIGU;451;6;1518
39;RUFFEY SUR SEILLE;722;6;1159
39;COURLAOUX;1092;6;1777
39;NANCE;511;5;1598
39;VOITEUR;748;5;1018
39;CHILLY LE VIGNOBLE;671;5;1809
39;BLETTERANS;1440;5;1562
39;FORT DU PLASNE;442;5;1093
39;CHAPELLE VOLAND;608;5;1314
39;BRACON;270;5;1230
39;CHEMIN;343;5;1008
39;BREVANS;660;5;1468
39;CHARCHILLA;275;5;3028
39;PORT LESNEY;538;5;1119
39;LARNAUD;599;5;1223
39;CLAIRVAUX LES LACS;1444;5;1338
39;PLAINOISEAU;529;4;1739
39;SEPTMONCEL LES MOLUNES;843;4;1818
39;CHAMBLAY;423;4;1625
39;COSGES;366;4;1247
39;DOUCIER;306;4;1787
39;RANS;538;4;1599
39;CHAILLEUSE;604;4;1040
39;ETREPIGNEY;423;4;3752
39;ARINTHOD;1125;4;1350
39;ORCHAMPS;1106;4;1193
39;AROMAS;650;4;1077
39;MESSIA SUR SORNE;842;4;1392
39;DAMPIERRE;1266;4;1348
39;FREBUANS;376;4;1294
39;ASNANS BEAUVOISIN;726;4;1394
39;LONGCHAUMOIS;1179;4;1283
39;MANTRY;449;4;1166
39;BELLEFONTAINE;545;4;2732
39;CORNOD;221;4;1044
39;LOYE;549;4;1574
39;VILLERS FARLAY;669;4;1144
39;SARROGNA;233;4;1058
39;CHAUX DU DOMBIEF;530;4;1363
39;BONLIEU;258;4;1869
39;NANCHEZ;800;3;1175
39;AUGEA;283;3;843
39;RAHON;509;3;1538
39;ESSARDS TAIGNEVAUX;262;3;1342
39;CHATELEY;88;3;1119
39;ARLAY;1232;3;1952
39;CHAMPAGNEY;485;3;1367
39;VIRY;938;3;1520
39;MOUCHARD;1116;3;1084
39;MONTBARREY;317;3;1522
39;PONT DE POITTE;653;3;1384
39;CRISSEY;640;3;2176
39;CUISIA;393;3;1057
39;PETIT NOIR;1112;3;1087
39;BUVILLY;386;3;1743
39;MONT SOUS VAUDREY;1253;3;880
39;VILLARD SAINT SAUVEUR;618;3;1512
39;NOZEROY;436;3;1025
39;MONTAIN;518;3;1900
39;THERVAY;385;3;873
39;LAVANS LES SAINT CLAUDE;2498;3;1085
39;MALANGE;323;3;1153
39;VILLERS ROBERT;231;3;1350
39;MAYNAL;342;3;1078
39;VILLARDS D HERIA;425;3;1023
39;VAL SURAN;797;3;1484
39;SUPT;103;3;990
39;BARESIA SUR L AIN;153;3;1542
39;VILLETTE LES ARBOIS;383;3;1471
39;CROTENAY;654;3;1277
39;PESSE;349;3;2119
39;COLONNE;268;3;959
39;FONCINE LE BAS;198;3;1956
39;ROCHEFORT SUR NENON;662;3;1353
39;ETOILE;559;3;1325
39;PAGNEY;337;3;741
39;CHATENOIS;382;3;1235
39;CHAMPVANS;1397;3;1606
39;MONT SUR MONNET;248;3;681
39;HAYS;324;3;841
39;DESCHAUX;1022;3;1303
39;GEVRY;685;2;936
39;VAUX LES SAINT CLAUDE;699;2;1304
39;VIEILLE LOYE;408;2;889
39;HAUTEROCHE;942;2;1246
39;RAINANS;270;2;1750
39;THOIRIA;198;2;1392
39;MENETRU LE VIGNOBLE;152;2;1238
39;POIDS DE FIOLE;330;2;1697
39;BELLECOMBE;64;2;2813
39;LAJOUX;250;2;2043
39;CHAUMERGY;487;2;985
39;CONLIEGE;673;2;846
39;ROTHONAY;133;2;1157
39;VEVY;265;2;1883
39;MOIRON;132;2;1143
39;VILLEY;88;2;1606
39;RELANS;341;2;2036
39;CIZE;785;2;1553
39;MOLAY;502;2;1165
39;PATORNAY;139;2;1307
39;VOSBLES VALFIN;188;2;1378
39;VERS SOUS SELLIERES;237;2;1452
39;EVANS;640;2;1320
39;SAFFLOZ;108;2;1177
39;TRENAL;461;2;1708
39;DOMBLANS;1212;2;1345
39;PANNESSIERES;481;2;1195
39;SAINT LOTHAIN;473;2;1373
39;SAPOIS;368;2;1800
39;RAVILLOLES;488;2;1356
39;MUTIGNEY;169;2;1099
39;SAINT MAURICE CRILLAT;239;2;1252
39;OUR;139;2;953
39;CHAMPDIVERS;433;2;1494
39;VITREUX;286;2;996
39;AUTHUME;821;2;1287
39;PASSENANS;350;2;1308
39;MIGNOVILLARD;804;2;1646
39;BAVERANS;499;2;1228
39;VAUDREY;388;2;1481
39;AUGERANS;174;2;1357
39;MONTLAINSIA;247;2;1032
39;LOMBARD;209;2;1198
39;NOGNA;294;2;1009
39;NEUBLANS ABERGEMENT;529;2;1020
39;CHAUMUSSE;407;2;1647
39;EQUEVILLON;582;2;1788
39;CHILLE;292;2;989
39;COMMENAILLES;869;2;1281
39;LOULLE;172;2;987
39;PLEURE;424;2;973
39;VALZIN EN PETITE MONTAGNE;493;2;1181
39;LESCHERES;211;2;880
39;NEY;566;2;1949
39;FALLETANS;391;2;1749
39;ESSERVAL TARTRE;117;2;1534
39;NEVY LES DOLE;274;2;1051
39;AUXANGE;201;2;1030
39;COURBOUZON;587;2;1247
39;CHATEAU CHALON;148;2;1426
39;LOUVATANGE;98;2;977
39;CHAUX DES CROTENAY;406;2;988
39;MOLAIN;108;2;1889
39;CRANS;74;2;1815
39;MESNAY;579;2;602
39;GROZON;428;2;781
39;SAINT GERMAIN EN MONTAGNE;423;1;1841
39;ANDELOT MORVAL;95;1;729
39;NANS;89;1;2352
39;PARCEY;961;1;2000
39;SOUVANS;483;1;1350
39;CHAMPROUGIER;96;1;949
39;JEURRE;271;1;2692
39;CHANCIA;222;1;694
39;LATETTE;70;1;2473
39;VADANS;274;1;1574
39;ECLEUX;222;1;825
39;PLUMONT;103;1;1936
39;MARNOZ;407;1;1805
39;REVIGNY;249;1;562
39;MARIGNA SUR VALOUSE;118;1;1001
39;AIGLEPIERRE;426;1;2003
39;BALANOD;352;1;710
39;MONTROND;493;1;2058
39;MONNET LA VILLE;347;1;2200
39;TOURMONT;471;1;703
39;MONNIERES;425;1;1687
39;CHAUSSENANS;96;1;1963
39;LAVANS LES DOLE;322;1;3000
39;COGNA;252;1;792
39;MARTIGNA;199;1;735
39;CHAINEE DES COUPIS;180;1;1460
39;CHAVERIA;232;1;2058
39;CHEVIGNY;281;1;2855
39;BOUCHOUX;318;1;677
39;MAISOD;328;1;2548
39;CHISSEY SUR LOUE;324;1;1306
39;PRESILLY;130;1;1741
39;GIGNY;284;1;550
39;PUPILLIN;240;1;1736
39;CHARME;69;1;2680
39;GRAYE ET CHARNAY;138;1;591
39;ENTRE DEUX MONTS;145;1;1475
39;DESNES;475;1;1136
39;BANS;190;1;1421
39;RANCHOT;486;1;1603
39;CRESSIA;260;1;556
39;PLASNE;224;1;744
39;SAINT PIERRE;341;1;1077
39;ANNOIRE;379;1;500
39;QUINTIGNY;241;1;1596
39;CROZETS;202;1;2390
39;TOUR DU MEIX;231;1;952
39;CHENE SEC;35;1;1464
39;MEUSSIA;424;1;1673
39;LEMUY;237;1;1177
39;FRASNE LES MEULIERES;124;1;710
39;SAINT DIDIER;274;1;1372
39;NEVY SUR SEILLE;212;1;656
39;VERNANTOIS;340;1;1922
39;MONAY;126;1;1071
39;AUGISEY;209;1;815
39;MOISSEY;557;1;367
39;MONTMIREY LA VILLE;179;1;632
39;VERTAMBOZ;92;1;467
39;FONTENU;74;1;1344
39;MIEGES;155;1;964
39;RIXOUSE;191;1;1235
39;CENSEAU;293;1;1010
39;MATHENAY;140;1;1134
39;DAMMARTIN MARPAIN;333;1;625
39;MARIGNY;200;1;1733
39;PIN;242;1;1292
39;AUMUR;367;1;1409
39;PLANCHES PRES ARBOIS;100;1;1123
39;BRAINANS;168;1;1586
39;OUGNEY;370;1;1195
39;RECANOZ;90;1;800
39;CHAMPAGNE SUR LOUE;125;1;500
39;JOUHE;557;1;1449
39;VILLEVIEUX;713;1;1466
39;SAIZENAY;98;1;1224
39;CERNANS;139;1;1357
39;BELMONT;266;1;1384
39;ARSURE ARSURETTE;100;1;746
39;COURTEFONTAINE;244;1;1098
39;SOUCIA;192;1;1171
39;VAUX SUR POLIGNY;83;1;1866
39;FRASNOIS;158;1;1846
39;VERNOIS;316;1;1100
39;GIZIA;237;1;1100
39;BRIOD;203;1;2053
39;SIROD;533;1;1030
39;DIGNA;354;1;1967
39;MONTMIREY LE CHATEAU;194;1;583
39;ANDELOT EN MONTAGNE;528;1;1660
39;ROSAY;125;1;1060
39;MENOTEY;298;1;1113
39;MOUSSIERES;171;1;2870
39;COURBETTE;53;1;2000
39;FRASNEE;38;1;2000
39;VESCLES;196;1;714
39;MOUTONNE;131;1;1152
39;CERNON;258;1;1087
39;MARRE;331;1;1394
39;CHATILLON;113;1;1240
39;ROMANGE;198;1;1737
39;GREDISANS;137;1;1701
39;LAC DES ROUGES TRUITES;396;1;2208
39;GRANDE RIVIERE CHATEAU;630;1;1673
39;GENDREY;430;1;715
39;LOISIA;166;1;1138
39;AUDELANGE;272;1;2111
39;VERS EN MONTAGNE;239;1;537
39;ROMAIN;205;1;1042
39;COURLANS;930;1;2248
39;PONT DU NAVOY;267;1;1050
39;BONNEFONTAINE;102;1;733
39;CRAMANS;524;1;1889
39;LAVIGNY;375;1;1267
39;SAINT HYMETIERE SUR VALOUSE;434;1;568
39;LADOYE SUR SEILLE;54;1;1316
39;MONTREVEL;94;1;1167
39;PAGNOZ;234;1;1613
39;MONTEPLAIN;136;1;1964
39;BEFFIA;76;1;1340
39;BARRE;229;1;1684
39;SALANS;580;1;1245
39;GATEY;378;1;1567
39;VILLERS LES BOIS;210;1;448
39;CHAMBERIA;169;1;1300
39;FIED;204;1;472
40;DAX;20891;487;2008
40;MONT DE MARSAN;29885;457;1784
40;BISCARROSSE;14214;385;3317
40;CAPBRETON;8753;325;4740
40;SAINT PAUL LES DAX;13092;318;2062
40;SEIGNOSSE;3870;172;4194
40;SOUSTONS;7696;168;3084
40;MIMIZAN;6902;166;2763
40;SAINT VINCENT DE TYROSSE;7630;158;2397
40;TARNOS;12363;157;3013
40;SAINT PIERRE DU MONT;9482;157;1840
40;SOORTS HOSSEGOR;3701;138;6136
40;MOLIETS ET MAA;1162;117;3263
40;PARENTIS EN BORN;6094;113;2274
40;LABENNE;6353;112;3367
40;AIRE SUR L ADOUR;6114;101;1428
40;ONDRES;5214;99;3380
40;VIEUX BOUCAU LES BAINS;1606;83;3936
40;SAINT MARTIN DE SEIGNANX;5349;71;2787
40;SANGUINET;4009;67;3103
40;MORCENX LA NOUVELLE;5077;57;1627
40;LEON;1951;53;2323
40;TOSSE;2734;53;3196
40;SAINT SEVER;4958;52;1477
40;PEYREHORADE;3673;51;1812
40;HAGETMAU;4664;50;1398
40;VIELLE SAINT GIRONS;1246;42;2486
40;ANGRESSE;1994;41;3442
40;SAINT GEOURS DE MAREMNE;2631;38;2442
40;SAINT JULIEN EN BORN;1614;38;2738
40;SAINT PERDON;1706;36;1815
40;VILLENEUVE DE MARSAN;2422;35;1418
40;TARTAS;3245;35;1441
40;RION DES LANDES;2960;34;1389
40;SAINT VINCENT DE PAUL;3102;32;1995
40;BENESSE MAREMNE;3010;32;2821
40;LIT ET MIXE;1607;31;2233
40;BIAS;718;29;1786
40;PONTONX SUR L ADOUR;2764;28;1940
40;ROQUEFORT;1891;27;1203
40;HINX;1887;27;1936
40;SAUBION;1381;26;2808
40;GRENADE SUR L ADOUR;2517;26;1386
40;CASTETS;2254;25;2146
40;POUILLON;3068;25;1395
40;MAGESCQ;2106;25;2330
40;PONTENX LES FORGES;1559;24;2012
40;NARROSSE;3191;24;1957
40;SAINT ANDRE DE SEIGNANX;1720;24;2617
40;LABOUHEYRE;2736;22;1590
40;AUREILHAN;1056;22;2202
40;YCHOUX;2265;22;2425
40;SAUGNAC ET CAMBRAN;1552;21;2042
40;MONTFORT EN CHALOSSE;1183;19;1265
40;LINXE;1459;19;2384
40;SAUBRIGUES;1391;19;2852
40;SAINTE EULALIE EN BORN;1255;18;2028
40;PISSOS;1431;18;1971
40;AZUR;818;17;2622
40;SAINT MARTIN DE HINX;1407;17;2312
40;PORT DE LANNE;1042;17;2207
40;HABAS;1521;16;1487
40;GAMARDE LES BAINS;1272;16;1551
40;CAMPAGNE;1010;16;1362
40;MEES;1786;16;2164
40;SAINT MARTIN D ONEY;1403;16;1776
40;TERCIS LES BAINS;1184;16;1865
40;SAINT JEAN DE MARSACQ;1567;16;2130
40;CAZERES SUR L ADOUR;1048;14;1326
40;ORTHEVIELLE;911;14;1994
40;YGOS SAINT SATURNIN;1317;14;1772
40;MEILHAN;1141;13;1495
40;SABRES;1178;13;1636
40;MOUSTEY;689;13;1990
40;MEZOS;837;13;2318
40;HEUGAS;1336;13;2102
40;BRETAGNE DE MARSAN;1544;13;1910
40;SAUGNACQ ET MURET;1005;13;1874
40;MESSANGES;965;13;2729
40;SAINT YAGUEN;630;13;1479
40;LESPERON;1049;12;1971
40;HAUT MAUCO;944;12;1660
40;BEGAAR;1151;12;1751
40;MUGRON;1413;12;1092
40;ONESSE LAHARIE;1001;12;1808
40;AMOU;1541;12;1212
40;LABATUT;1432;12;1484
40;SORDE L ABBAYE;639;12;1484
40;CANDRESSE;811;12;1997
40;LALUQUE;1014;11;1711
40;OEYRELUY;1540;11;1972
40;TRENSACQ;248;11;1637
40;SAUBUSSE;1101;11;1920
40;SAMADET;1149;11;1441
40;GABARRET;1293;11;879
40;MIMBASTE;1018;11;1725
40;BASCONS;860;11;1805
40;SORE;1107;10;1250
40;MONTAUT;635;10;1372
40;LUXEY;666;10;1129
40;SAINT JUSTIN;975;10;1140
40;CERE;408;10;1690
40;SAINTE MARIE DE GOSSE;1166;10;2093
40;POMAREZ;1541;10;1310
40;SOUPROSSE;1112;10;1099
40;BENQUET;1696;10;2042
40;TALLER;604;10;2070
40;GAREIN;435;9;1055
40;LENCOUACQ;388;9;1092
40;BIAUDOS;884;9;3166
40;SAINT MICHEL ESCALUS;299;9;2867
40;POYANNE;682;9;1528
40;OSSAGES;501;9;1464
40;LABASTIDE D ARMAGNAC;686;9;1262
40;SAINT LON LES MINES;1195;9;1561
40;GELOUX;714;9;1559
40;SEYRESSE;897;9;2157
40;GASTES;787;9;2199
40;LUGLON;390;8;1665
40;SORT EN CHALOSSE;944;8;1951
40;JOSSE;843;8;1935
40;BROCAS;792;8;1087
40;SARBAZAN;1185;8;1508
40;GAILLERES;610;8;2026
40;SAINT PAUL EN BORN;953;8;2326
40;HERM;1132;8;2167
40;EUGENIE LES BAINS;452;8;2903
40;COUDURES;458;8;1278
40;PUJO LE PLAN;632;8;1432
40;DUHORT BACHEN;663;8;1148
40;SAINT LOUBOUER;443;8;1125
40;BOURRIOT BERGONCE;317;7;1175
40;LESGOR;443;7;1562
40;SAINT ETIENNE D ORTHE;703;7;2056
40;CAGNOTTE;760;7;1481
40;CASTEL SARRAZIN;537;7;1423
40;MONTSOUE;573;7;1469
40;CASTANDET;396;7;1658
40;SAINT CRICQ VILLENEUVE;487;7;1489
40;ARENGOSSE;691;7;1515
40;DOAZIT;860;7;1116
40;BEYLONGUE;371;7;1352
40;BENESSE LES DAX;527;7;1881
40;LABRIT;867;7;1337
40;SAINT AUBIN;501;7;1121
40;CLERMONT;774;7;1408
40;COMMENSACQ;438;6;1981
40;AURICE;613;6;1703
40;MAZEROLLES;643;6;1858
40;BOSTENS;200;6;1667
40;ESTIBEAUX;694;6;1745
40;BELUS;605;6;1820
40;ESCOURCE;700;6;1811
40;SAINTE FOY;263;6;1397
40;CASSEN;579;6;1902
40;TILH;803;6;1508
40;GEAUNE;676;6;1379
40;CARCEN PONSON;643;6;1403
40;CASTELNAU CHALOSSE;599;6;1242
40;BAHUS SOUBIRAN;415;6;1435
40;DONZACQ;490;6;1177
40;HONTANX;595;6;1609
40;SERRES GASTON;389;6;1403
40;CAUNEILLE;808;5;2277
40;MAYLIS;317;5;1535
40;YZOSSE;360;5;1842
40;BIARROTTE;269;5;2407
40;PRECHACQ LES BAINS;710;5;1185
40;DUMES;247;5;1424
40;RENUNG;537;5;1123
40;BOUGUE;756;5;1852
40;UZA;184;5;2166
40;UCHACQ ET PARENTIS;591;5;1795
40;SAINT LAURENT DE GOSSE;603;5;2250
40;LUE;562;5;2872
40;CAMPET ET LAMOLERE;401;5;1635
40;GOUTS;279;5;1453
40;HORSARRIEU;688;5;1342
40;SAINT MAURICE SUR ADOUR;580;5;1615
40;TETHIEU;742;5;1885
40;AUDIGNON;389;5;1116
40;SAINT PANDELON;714;5;1997
40;LUCBARDEZ ET BARGUES;571;5;1829
40;SAINT GEOURS D AURIBAT;411;4;1320
40;MANO;131;4;1482
40;NASSIET;354;4;1323
40;SORBETS;198;4;825
40;CAUPENNE;413;4;1468
40;SAINT CRICQ DU GAVE;418;4;1437
40;ORIST;708;4;1509
40;MAILLERES;241;4;1166
40;PERQUIE;352;4;1428
40;MISSON;767;4;1519
40;GAUJACQ;438;4;1467
40;MOUSCARDES;261;4;2054
40;SAINT AVIT;640;4;2137
40;ONARD;374;4;1344
40;PARLEBOSCQ;505;4;955
40;LACRABE;259;4;1555
40;PEY;666;4;2144
40;VICQ D AURIBAT;262;4;1634
40;FRECHE;391;4;2241
40;SAINT GEIN;432;4;1458
40;AUDON;367;4;1461
40;CREON D ARMAGNAC;361;4;871
40;BAS MAUCO;362;4;1571
40;LARRIVIERE SAINT SAVIN;656;4;1484
40;LEVIGNACQ;316;4;1796
40;OEYREGAVE;350;4;2017
40;LAGRANGE;197;4;1221
40;GAAS;505;3;1698
40;CASTELNER;109;3;1032
40;URGONS;256;3;861
40;CLEDES;128;3;1234
40;MIRAMONT SENSACQ;356;3;1560
40;SERRESLOUS ET ARRIBANS;195;3;1566
40;BELIS;164;3;889
40;POYARTIN;859;3;1576
40;POUYDESSEAUX;924;3;1981
40;MONSEGUR;396;3;1846
40;VIGNAU;498;3;1431
40;VIELLE SOUBIRAN;237;3;1453
40;CALLEN;146;3;1099
40;HAURIET;277;3;1360
40;FARGUES;334;3;1608
40;GOUSSE;324;3;2181
40;OZOURT;206;3;1634
40;LACQUY;278;3;1557
40;GOOS;523;3;2123
40;BUANES;262;3;1190
40;SAINTE COLOMBE;683;3;1557
40;HASTINGUES;571;3;1562
40;LABASTIDE CHALOSSE;149;3;985
40;SOLFERINO;332;3;2857
40;SAINT JEAN DE LIER;415;3;1791
40;PAYROS CAZAUTETS;106;3;918
40;BOURDALAT;249;3;1158
40;LOSSE;272;2;881
40;BRASSEMPOUY;269;2;947
40;LOUER;292;2;1879
40;MORGANX;177;2;1304
40;TOULOUZETTE;320;2;2344
40;CARCARES SAINTE CROIX;512;2;1173
40;BAUDIGNAN;55;2;1189
40;ARX;66;2;4071
40;CACHEN;225;2;1739
40;LAHOSSE;327;2;1536
40;RIVIERE SAAS ET GOURBY;1228;2;2078
40;CASTAIGNOS SOUSLENS;396;2;1224
40;PEYRE;248;2;1312
40;RETJONS;344;2;1482
40;LIPOSTHEY;523;2;2020
40;MONTGAILLARD;636;2;1605
40;ARUE;347;2;1962
40;BONNEGARDE;273;2;865
40;BEYRIES;125;2;1060
40;LAMOTHE;318;2;1486
40;CASTELNAU TURSAN;194;2;1211
40;SAINT GOR;306;2;2022
40;NOUSSE;242;2;1172
40;BASTENNES;257;2;1216
40;ORX;608;2;2836
40;LACAJUNTE;153;2;1106
40;MAILLAS;136;2;2092
40;PECORADE;141;2;1595
40;VILLENAVE;319;2;1552
40;ARBOUCAVE;201;2;1065
40;OUSSE SUZAN;273;2;1486
40;BAIGTS;371;2;1707
40;CAUNA;444;2;1855
40;LOURQUEN;175;2;1676
40;MANT;271;1;1750
40;SAINT CRICQ CHALOSSE;638;1;1495
40;BORDERES ET LAMENSANS;360;1;1685
40;NERBIS;279;1;1027
40;HERRE;141;1;435
40;BELHADE;196;1;1153
40;BERGOUEY;95;1;1044
40;VIELLE TURSAN;259;1;1344
40;LARBEY;247;1;675
40;ESTIGARDE;130;1;817
40;MAURRIN;446;1;1545
40;LEUY;243;1;971
40;BASSERCLES;155;1;882
40;GIBRET;102;1;825
40;SAINT AGNET;195;1;1561
40;LUBBON;109;1;943
40;POUDENX;225;1;616
40;CLASSUN;270;1;4054
40;BATS;298;1;395
40;ESCALANS;263;1;1134
40;SAINT BARTHELEMY;423;1;1220
40;LAUREDE;395;1;874
40;CANENX ET REAUT;160;1;1889
40;SARRAZIET;230;1;2514
40;BANOS;286;1;1707
40;ARGELOS;164;1;1599
40;GOURBERA;367;1;1731
40;AUBAGNAN;250;1;1012
41;BLOIS;45687;687;1559
41;VENDOME;16688;228;1562
41;ROMORANTIN LANTHENAY;17946;227;1201
41;VINEUIL;7809;95;1961
41;CONTROIS EN SOLOGNE;6822;77;1505
41;MER;6276;73;1517
41;SELLES SUR CHER;4590;68;1044
41;MONTRICHARD VAL DE CHER;3816;64;1296
41;SALBRIS;5320;62;1088
41;MONTOIRE SUR LE LOIR;3808;59;1122
41;CHAUSSEE SAINT VICTOR;4501;58;1694
41;BEAUCE LA ROMAINE;3473;53;1154
41;VEUZAIN SUR LOIRE;3556;48;1308
41;LAMOTTE BEUVRON;4733;47;1654
41;SAINT LAURENT NOUAN;4343;46;1443
41;VILLEFRANCHE SUR CHER;2699;45;1193
41;SAINT AIGNAN;2854;42;1076
41;SAINT GERVAIS LA FORET;3219;39;1850
41;SAINT GEORGES SUR CHER;2667;38;1417
41;MONT PRES CHAMBORD;3271;35;1800
41;SAINT OUEN;3253;32;1439
41;COUR CHEVERNY;2829;32;1724
41;NAVEIL;2344;31;1532
41;SAVIGNY SUR BRAYE;2046;31;1275
41;PRUNIERS EN SOLOGNE;2419;30;1300
41;CELLETTES;2623;30;1802
41;CHAILLES;2677;28;1742
41;NOUAN LE FUZELIER;2326;27;1470
41;VALLOIRE SUR CISSE;2462;27;1897
41;GIEVRES;2476;26;1059
41;HUISSEAU SUR COSSON;2280;26;1629
41;MONTILS;1968;25;1454
41;MUIDES SUR LOIRE;1284;25;1386
41;PEZOU;1119;24;1139
41;VILLEBAROU;2459;24;1570
41;SAINT ROMAIN SUR CHER;1489;24;1322
41;PONTLEVOY;1520;24;1455
41;SOUESMES;1080;24;1531
41;MOREE;1078;24;854
41;VOUZON;1493;23;1689
41;MAREUIL SUR CHER;1131;22;1133
41;CHATILLON SUR CHER;1731;22;1097
41;SUEVRES;1679;22;1615
41;OUCQUES LA NOUVELLE;1715;22;1073
41;CHATRES SUR CHER;1097;22;916
41;VALENCISSE;2414;22;1497
41;MONTEAUX;785;22;1357
41;THESEE;1143;22;1211
41;SOINGS EN SOLOGNE;1614;21;1634
41;FAVEROLLES SUR CHER;1372;21;1604
41;DHUIZON;1235;20;1446
41;SAINT DYE SUR LOIRE;1143;20;1638
41;MEUSNES;1094;20;1180
41;SAINT SULPICE DE POMMERAY;1855;19;1671
41;SAINT AMAND LONGPRE;1228;19;1341
41;MONDOUBLEAU;1355;18;833
41;SAINT CLAUDE DE DIRAY;1773;18;1680
41;CHEMERY;984;18;1350
41;CHAUMONT SUR THARONNE;1075;18;1728
41;CANDE SUR BEUVRON;1514;18;1367
41;LANGON SUR CHER;809;17;1195
41;POUILLE;796;17;1122
41;LUNAY;1270;17;1089
41;THEILLAY;1284;17;1415
41;SEIGY;1083;17;1298
41;FERTE IMBAULT;977;17;963
41;CHITENAY;1058;16;1730
41;SAINT VIATRE;1212;16;1163
41;BRACIEUX;1306;16;1344
41;TOUR EN SOLOGNE;1106;16;1718
41;MONTLIVAULT;1371;16;1619
41;VALLIERES LES GRANDES;937;16;2168
41;YVOY LE MARRON;693;16;1413
41;SAMBIN;941;15;1246
41;VILLIERS SUR LOIR;1128;15;1378
41;NOYERS SUR CHER;2750;15;942
41;VERNOU EN SOLOGNE;623;14;1189
41;ANGE;913;14;1324
41;MUR DE SOLOGNE;1514;14;1767
41;COUETRON AU PERCHE;1057;14;1224
41;VILLE AUX CLERCS;1286;14;1153
41;SAINT JULIEN DE CHEDON;756;14;1151
41;HERBAULT;1249;14;1547
